Name,CharCount
student5284.cpp,7335
student4824.cpp,2217
student9482.cpp,2834
student3178.cpp,2589
student8993.cpp,3655
student9864.cpp,0
student5904.cpp,3095
student1237.cpp,1427
student1579.cpp,2199
student4415.cpp,2455
student2886.cpp,2164
student7054.cpp,3342
student8367.cpp,2317
student4575.cpp,1518
student2676.cpp,1918
student6410.cpp,1834
student1828.cpp,3054
student5496.cpp,2995
student5441.cpp,212
student3756.cpp,2911
student4011.cpp,1466
student6613.cpp,2036
student5468.cpp,2368
student7525.cpp,1671
student2111.cpp,3715
student6363.cpp,2295
student8428.cpp,2231
student1424.cpp,212
student5695.cpp,212
student4414.cpp,2873
student2717.cpp,1256
student5078.cpp,3270
student6571.cpp,3639
student3421.cpp,212
student7135.cpp,212
student8560.cpp,2713
student5939.cpp,2286
student6001.cpp,212
student2267.cpp,1191
student8986.cpp,1598
student4602.cpp,2485
student8776.cpp,2846
student8004.cpp,2182
student6029.cpp,3161
student3186.cpp,2135
student7492.cpp,2667
student1793.cpp,4065
student6956.cpp,3028
student6981.cpp,3426
student8774.cpp,1700
student4628.cpp,2689
student5536.cpp,2952
student9318.cpp,3426
student7335.cpp,4102
student8006.cpp,3618
student6995.cpp,1563
student5244.cpp,2613
student4614.cpp,2044
student3386.cpp,2534
student7123.cpp,2326
student8576.cpp,2316
student4416.cpp,1586
student4370.cpp,2469
student2701.cpp,3209
student3594.cpp,1976
student7080.cpp,2127
student5867.cpp,3299
student3557.cpp,2326
student2675.cpp,2072
student3219.cpp,2846
student6822.cpp,2307
student8199.cpp,2188
student1624.cpp,1825
student2477.cpp,1899
student2463.cpp,2449
student6604.cpp,2762
student1180.cpp,3204
student5899.cpp,3065
student7678.cpp,2619
student7888.cpp,2704
student3350.cpp,2627
student1547.cpp,2577
student9325.cpp,3340
student9443.cpp,1622
student4167.cpp,2040
student3634.cpp,2843
student7320.cpp,2791
student3807.cpp,2056
student1976.cpp,2689
student7485.cpp,2217
student1966.cpp,2977
student5296.cpp,2827
student7495.cpp,212
student6953.cpp,4412
student4163.cpp,2718
student9447.cpp,3558
student5533.cpp,2985
student7442.cpp,212
student4639.cpp,3205
student8598.cpp,3924
student3383.cpp,1622
student7697.cpp,2840
student2704.cpp,3640
student7085.cpp,2489
student6364.cpp,2527
student8349.cpp,2934
student2664.cpp,2209
student3546.cpp,2460
student9296.cpp,2030
student7293.cpp,2565
student2472.cpp,2978
student4771.cpp,2571
student3023.cpp,2774
student1146.cpp,1570
student4016.cpp,2023
student4770.cpp,2527
student1608.cpp,2190
student8638.cpp,1976
student2498.cpp,246
student6198.cpp,2950
student5122.cpp,3089
student7735.cpp,2180
student1422.cpp,3179
student6403.cpp,2364
student2117.cpp,2499
student4599.cpp,2168
student9095.cpp,2060
student5863.cpp,2898
student1542.cpp,3291
student7655.cpp,2263
student4412.cpp,2539
student1581.cpp,1864
student2922.cpp,3425
student8599.cpp,2508
student3631.cpp,3209
student7457.cpp,3020
student7331.cpp,1518
student7443.cpp,2190
student2513.cpp,1985
student6007.cpp,2846
student5268.cpp,2301
student5297.cpp,3575
student8957.cpp,1696
student3169.cpp,212
student2908.cpp,3028
student5915.cpp,2531
student4389.cpp,4102
student7119.cpp,2631
student7125.cpp,2266
student7643.cpp,310
student3425.cpp,2301
student8389.cpp,212
student9097.cpp,2030
student2667.cpp,800
student3551.cpp,3134
student6824.cpp,2703
student3790.cpp,2822
student4014.cpp,2841
student9524.cpp,3209
student3009.cpp,2459
student4766.cpp,2223
student4982.cpp,2318
student2464.cpp,212
student1192.cpp,2313
student8363.cpp,2438
student2896.cpp,2510
student9900.cpp,2314
student1390.cpp,2952
student5860.cpp,3285
student7911.cpp,212
student3424.cpp,3007
student4377.cpp,2575
student6992.cpp,2007
student9451.cpp,2447
student8029.cpp,3715
student6010.cpp,2977
student6776.cpp,2698
student5581.cpp,2360
student3872.cpp,4024
student3133.cpp,2506
student5542.cpp,3070
student3899.cpp,2495
student7341.cpp,2474
student6705.cpp,212
student7180.cpp,2755
student7802.cpp,2682
student3331.cpp,2898
student8264.cpp,2408
student6507.cpp,2961
student5185.cpp,3431
student5813.cpp,327
student1446.cpp,1087
student9998.cpp,2552
student5378.cpp,2637
student2371.cpp,2464
student2364.cpp,2775
student9557.cpp,2711
student5345.cpp,1769
student8846.cpp,3095
student1453.cpp,2198
student7977.cpp,3351
student9972.cpp,2546
student3442.cpp,3340
student6248.cpp,3124
student5741.cpp,2309
student2953.cpp,193
student7368.cpp,2415
student2210.cpp,2755
student4661.cpp,2351
student8067.cpp,212
student1725.cpp,2176
student3867.cpp,2704
student4852.cpp,2164
student4850.cpp,212
student4878.cpp,2307
student6706.cpp,2711
student2574.cpp,3914
student4105.cpp,246
student3483.cpp,2495
student7197.cpp,2499
student7791.cpp,2308
student2831.cpp,4179
student5804.cpp,2583
student6458.cpp,2579
student4273.cpp,3767
student3736.cpp,1995
student4059.cpp,2345
student5435.cpp,1899
student8139.cpp,2491
student8892.cpp,212
student8886.cpp,2743
student8110.cpp,2457
student5420.cpp,2257
student1120.cpp,2398
student6854.cpp,2317
student6303.cpp,2079
student5636.cpp,3095
student1336.cpp,2105
student3535.cpp,730
student3253.cpp,2718
student5805.cpp,2234
student2830.cpp,2924
student7948.cpp,1922
student1518.cpp,2743
student9805.cpp,1581
student2213.cpp,2944
student3119.cpp,2861
student9352.cpp,1995
student6707.cpp,2536
student4110.cpp,212
student5226.cpp,1947
student7425.cpp,2079
student9385.cpp,3340
student9391.cpp,2707
student1915.cpp,2697
student8909.cpp,2459
student6924.cpp,1985
student4100.cpp,2045
student5236.cpp,3216
student4128.cpp,1700
student4896.cpp,212
student5222.cpp,2780
student1044.cpp,3715
student7810.cpp,2724
student5961.cpp,2068
student1534.cpp,3640
student7970.cpp,2589
student9949.cpp,212
student1483.cpp,2743
student5829.cpp,3048
student1468.cpp,2619
student5140.cpp,2549
student1326.cpp,2761
student5154.cpp,3124
student3900.cpp,2485
student8100.cpp,2820
student7540.cpp,3242
student3732.cpp,2056
student1643.cpp,212
student4934.cpp,212
student7597.cpp,1746
student5380.cpp,212
student8854.cpp,1981
student8317.cpp,2411
student2148.cpp,2841
student2160.cpp,2197
student2821.cpp,3118
student1482.cpp,2408
student5800.cpp,2493
student4471.cpp,2470
student2941.cpp,2846
student8288.cpp,3117
student7346.cpp,212
student1938.cpp,2223
student5592.cpp,2168
student4659.cpp,1952
student3136.cpp,2408
student3485.cpp,2328
student6516.cpp,289
student4473.cpp,2062
student3320.cpp,3726
student1494.cpp,1857
student8329.cpp,2220
student6462.cpp,3327
student2406.cpp,1089
student5355.cpp,212
student8665.cpp,3426
student1132.cpp,1158
student3719.cpp,212
student5397.cpp,2589
student1324.cpp,1952
student7755.cpp,2988
student5624.cpp,2477
student6259.cpp,2610
student1522.cpp,3172
student7153.cpp,2209
student5744.cpp,2072
student9624.cpp,2401
student2956.cpp,1466
student2567.cpp,2197
student9340.cpp,3117
student7386.cpp,212
student7392.cpp,1500
student8089.cpp,1361
student8923.cpp,1125
student4682.cpp,2123
student2230.cpp,2667
student6042.cpp,2127
student2967.cpp,1910
student7823.cpp,2698
student7162.cpp,4389
student9601.cpp,2311
student4331.cpp,3965
student9946.cpp,2621
student8480.cpp,3077
student7980.cpp,4065
student1329.cpp,310
student3258.cpp,2691
student8319.cpp,3007
